Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Assignment)	Level (ProblemSet)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (act)	CF (curEqAbstr)	CF (knowledge-trace)	CF (orig_stu_id)	CF (orig_time)	CF (orig_trans_id)	CF (pKnowValues)	CF (postEqStu)	CF (postEqSys)	CF (preEqProps)	CF (preEqStu)	CF (preEqSys)	CF (prevRowEqAbstr)	CF (step_id)	CF (tool_event_time)	CF (transf)	CF (transfProps)	CF (tutor_event_time)
2582	All Data	358f55f0f87f48ebd80f9f2784848d58	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 08:59:37	US/Eastern	7	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	54	0	InCorrect	postExplOp5	UpdateComboBox	Added					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:09:38.488 CEST	0fcbcbe4fef4e091de68a0a0f9384d18	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 12:59:37.985 UTC	nil	nil	2016-06-09 12:59:40.553 UTC
2583	All Data	5fbdbcefcc3dbbe6a77da2fb49b40bcb	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 08:59:40	US/Eastern	3	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	55	0	InCorrect	postExplSide5	UpdateComboBox	to/from both sides					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:09:42.296 CEST	def49602eb269baa4e030dc47623b358	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 12:59:40.713 UTC	nil	nil	2016-06-09 12:59:43.365 UTC
2584	All Data	6c115839ef8557b6a150e4230233274e	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 08:59:43	US/Eastern	3	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	56	0	InCorrect	postExplSide5	UpdateComboBox	to the right side					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:09:45.888 CEST	a389a108ab6ba7419845f71edbb6b421	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 12:59:43.397 UTC	nil	nil	2016-06-09 12:59:50.689 UTC
2585	All Data	ea3bead0f290954bb8c409d8c25d2265	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 08:59:50	US/Eastern	7	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	57	0	InCorrect	postExplSide5	UpdateComboBox	to the left side					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:09:47.872 CEST	7a2b7a0252317017b49dd02eb71053ed	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 12:59:50.690 UTC	nil	nil	2016-06-09 13:00:00.649 UTC
2586	All Data	090fef1d5e7b46108d290577fd44a09c	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:00:00	US/Eastern	10	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	58	0	InCorrect	postExplSide5	UpdateComboBox	to the left side					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:09:54.952 CEST	cfd69a7779a5ff99b68dac69e29a0085	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:00:00.652 UTC	nil	nil	2016-06-09 13:00:13.449 UTC
2587	All Data	637ae78c75beb494150f2b69ccf61df4	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:00:13	US/Eastern	13	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	59	0	InCorrect	postExplSide5	UpdateComboBox	to the left side					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:09:55.792 CEST	fd3c83d2c2d1560af00bbdc2e624670e	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:00:13.464 UTC	nil	nil	2016-06-09 13:00:15.843 UTC
2588	All Data	8321ca5f42464aefb36d632b13650c02	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:00:19	US/Eastern	6	HINT_REQUEST		HINT_MSG	Hint	Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	60	0	Hint	hint	ButtonPressed	-1	You have constants on both sides: 7 on the left and 2 on the right. How can you have all constants on the right and no constants on the left?		1	4	Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:09:57.545 CEST	1a06d104f8208083c5734b629fb23e7c	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:00:19.132 UTC	nil	nil	2016-06-09 13:00:29.680 UTC
2589	All Data	0c36336b4112418ad964daa272f05920	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:00:29	US/Eastern	10	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	61	0	InCorrect	postExplNum5	UpdateTextField	4					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:00.857 CEST	9a12e7fe69691884772da06dbf4598e1	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:00:29.768 UTC	nil	nil	2016-06-09 13:00:35.711 UTC
2590	All Data	851e38c720333e1313dc6fe5bd1d50a7	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:00:35	US/Eastern	6	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	62	0	InCorrect	postExplSide5	UpdateComboBox	to the right side					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:02.121 CEST	2b3bc0eba1e4e5ae7886196d91b67444	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:00:35.897 UTC	nil	nil	2016-06-09 13:00:38.295 UTC
2591	All Data	dd113a0ad7bf7b8cdaa1ae44d180d462	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:00:44	US/Eastern	9	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	63	0	InCorrect	postExplSide5	UpdateComboBox	to the left side					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:03.713 CEST	cc00ee41e24f26f8780ff61c6c4fc7fa	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:00:44.600 UTC	nil	nil	2016-06-09 13:00:57.394 UTC
2592	All Data	f0e1f447c02a3e25d739196787684bf6	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:00:57	US/Eastern	13	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	64	0	InCorrect	postExplSide5	UpdateComboBox	to/from both sides					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:05.273 CEST	8b8c770d479b8cadcc430bed387d0031	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:00:57.394 UTC	nil	nil	2016-06-09 13:01:03.464 UTC
2593	All Data	b9bd79d9557255678489e5bb4e3e88ac	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:01:03	US/Eastern	6	HINT_REQUEST		HINT_MSG	Hint	Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	65	0	Hint	hint	ButtonPressed	-1	You have constants on both sides: 7 on the left and 2 on the right. How can you have all constants on the right and no constants on the left?		1	4	Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:12.290 CEST	54b3ac0290a3fba476c6783ed8779113	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:01:03.465 UTC	nil	nil	2016-06-09 13:01:04.965 UTC
2594	All Data	8b6da8b5ad749fcde71c661f48df835b	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:01:05	US/Eastern	2	HINT_REQUEST		HINT_MSG	Hint	Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	66	0	Hint	hint	ButtonPressed	-1	You have constants on both sides: 7 on the left and 2 on the right. How can you have all constants on the right and no constants on the left?		1	4	Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:19.850 CEST	d7fdea4a4ab15f03e4fe2d6fb777926f	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:01:05.280 UTC	nil	nil	2016-06-09 13:01:07.048 UTC
2595	All Data	b8ab42d432f351c0246776ed9da63777	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:01:07	US/Eastern	2	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	67	0	InCorrect	solveLeft6	UpdateTextField	6					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:33.026 CEST	798d64e550aef767124cb4b4104c61df	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:01:07.049 UTC	nil	nil	2016-06-09 13:01:19.836 UTC
2596	All Data	b53c1e3c928a3fc6614eaec36bca90e1	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:01:20	US/Eastern	13	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	68	0	InCorrect	solveRight6	UpdateTextField	x					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:34.883 CEST	5bf323f93ed8432838189ed0002dcbe5	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:01:20.801 UTC	nil	nil	2016-06-09 13:01:26.848 UTC
2597	All Data	0828eb1b25e1fe3850c2a27fc2a255bf	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:01:27	US/Eastern	7	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	69	0	InCorrect	done	ButtonPressed	-1					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:34.986 CEST	9ed69b370aad828dee33e6255c3eeaf7	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:01:27.033 UTC	nil	nil	2016-06-09 13:01:32.940 UTC
2598	All Data	e7baa3e310d283a7bb91a3021a8b65d3	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:01:33	US/Eastern	6	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	70	0	InCorrect	postExplOp6	UpdateComboBox	Divided					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:39.667 CEST	c3bacb709f37c431e3fcd2dbe144d12e	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:01:33.060 UTC	nil	nil	2016-06-09 13:01:38.553 UTC
2599	All Data	5cd2ac9702c29563afbec9c64d75b1f0	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:01:38	US/Eastern	5	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	71	0	InCorrect	postExplNum6	UpdateTextField	4					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:46.059 CEST	5ce03acd98ee9b0a2c7cd37d5dde3032	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:01:38.557 UTC	nil	nil	2016-06-09 13:01:47.622 UTC
2600	All Data	77f4df393cdadfb41e1721b27c07fd33	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:01:47	US/Eastern	9	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	72	0	InCorrect	postExplSide6	UpdateComboBox	to/from both sides					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:47.786 CEST	ad1bd8f8e1e14825b27c3955971e6692	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:01:47.622 UTC	nil	nil	2016-06-09 13:01:49.850 UTC
2601	All Data	c1dd01201d212db2ec46084ac7c1eedc	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:01:50	US/Eastern	3	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	3	2016-06-09 08:52:10	solveLeft1 UpdateTextField	73	0	InCorrect	done	ButtonPressed	-1					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:10:50.451 CEST	28d16452d628f888fddb410548955211	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:01:50.096 UTC	nil	nil	2016-06-09 13:01:55.595 UTC
2602	All Data	feadee2dc7f197b9529cf15503dfb558	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:01:59	US/Eastern	0	HINT_REQUEST		HINT_MSG	Hint	Lynnette Tutor	ProblemSetDashboard_1	x 7=2	4	2016-06-09 09:01:59	solveLeft1 UpdateTextField	1	0	Hint	hint	ButtonPressed	-1	You have constants on both sides: 7 on the left and 2 on the right. How can you have all constants on the right and no constants on the left?		1	4	Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.27	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:11:02.165 CEST	cb083f0922c27fd14298bf48fcf1a172	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:01:59.254 UTC	nil	nil	2016-06-09 13:02:00.220 UTC
2603	All Data	145db9b83030eb6f0f170c61905cd96b	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:02:00	US/Eastern	1	HINT_REQUEST		HINT_MSG	Hint	Lynnette Tutor	ProblemSetDashboard_1	x 7=2	4	2016-06-09 09:01:59	solveLeft1 UpdateTextField	2	0	Hint	hint	ButtonPressed	-1	You have constants on both sides: 7 on the left and 2 on the right. How can you have all constants on the right and no constants on the left?		1	4	Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.27	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:11:05.891 CEST	3e5b84d81f345637949c151b67c24380	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:02:00.301 UTC	nil	nil	2016-06-09 13:02:00.915 UTC
2604	All Data	0857f2bf06d797d3182d0d6095fa46e6	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:02:01	US/Eastern	1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	4	2016-06-09 09:01:59	solveLeft1 UpdateTextField	3	0	InCorrect	solveLeft1	UpdateTextField	3(x)-2					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.27	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:11:19.756 CEST	173a6a4857e975875688cfc35c5da17c	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:02:01.012 UTC	nil	nil	2016-06-09 13:02:02.593 UTC
2605	All Data	755611a9faf1b37392d65f545122e16e	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:02:02	US/Eastern	1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	4	2016-06-09 09:01:59	solveLeft1 UpdateTextField	4	0	InCorrect	solveLeft1	UpdateTextField	3(x)-3(2)					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.27	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:11:34.149 CEST	6185c3ee612b831068e74c9d296fec27	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:02:02.897 UTC	nil	nil	2016-06-09 13:02:05.181 UTC
2606	All Data	324fb25766f660b47288a59c6da0171c	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:02:05	US/Eastern	3	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	4	2016-06-09 09:01:59	solveRight1 UpdateTextField	1	1	InCorrect	solveRight1	UpdateTextField	3					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC26		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:11:39.333 CEST	45e67a7b8f5a45f10759830b4fd6a957	nil	nil	nil	nil	nil	nil	nil	[solveRight1][UpdateTextField]	2016-06-09 13:02:05.182 UTC	nil	nil	2016-06-09 13:02:11.135 UTC
2607	All Data	2648b87b8321448bcbb1bbc32df02e95	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:02:11	US/Eastern	6	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	4	2016-06-09 09:01:59	solveLeft1 UpdateTextField	5	0	InCorrect	postExplOp1	UpdateComboBox	Combined like terms					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:11:43.702 CEST	d15e6393d8bfe2f5a3e8cbb0f1a7e8d0	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:02:11.219 UTC	nil	nil	2016-06-09 13:02:17.022 UTC
2608	All Data	4b247416d4ad9c6a31c0f6da6a53f13d	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:02:20	US/Eastern	9	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	4	2016-06-09 09:01:59	solveLeft1 UpdateTextField	6	0	InCorrect	postExplOp1	UpdateComboBox	Distributed					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:11:46.117 CEST	306eb4433de4c96b7052d68630130419	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:02:20.725 UTC	nil	nil	2016-06-09 13:02:22.531 UTC
2609	All Data	dbcee4930bf0d90dd569c7ffad117186	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:02:22	US/Eastern	2	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	4	2016-06-09 09:01:59	solveLeft1 UpdateTextField	7	0	InCorrect	postExplSide1	UpdateComboBox	to/from both sides					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:11:50.534 CEST	31ebe5ad770a9842f9098f4381da629b	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:02:22.535 UTC	nil	nil	2016-06-09 13:02:28.252 UTC
2610	All Data	9264035400445c8c615fe80a4f7cc48b	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:02:28	US/Eastern	6	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	4	2016-06-09 09:01:59	solveLeft1 UpdateTextField	8	0	InCorrect	postExplSide1	UpdateComboBox	to the right side					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:11:53.510 CEST	f38255a0b0a9ce082c04d142a0994fb6	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:02:28.904 UTC	nil	nil	2016-06-09 13:02:30.738 UTC
2611	All Data	c080954bcfdf171018749efbfa44590c	Stu_3cd4f7466488c1e88a60c9c733390ca5	S4958d49c34dff328d299ecb14d438411	2016-06-09 09:02:30	US/Eastern	2	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 7=2	4	2016-06-09 09:01:59	solveLeft1 UpdateTextField	9	0	InCorrect	postExplSide1	UpdateComboBox	to the left side					Add/subtract_constant_from_both_sides	LDashb									Single-KC		KC17		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil	Add/subtrac..._both_sides,LDashb,0.25	Stu_5e7ab25852dc7d8f7724073c938ab586	2016-05-05 16:11:56.662 CEST	11131617c9bd930a72c74d4a8be67711	nil	nil	nil	nil	nil	nil	nil	[solveLeft1][UpdateTextField]	2016-06-09 13:02:30.905 UTC	nil	nil	2016-06-09 13:02:35.581 UTC
