Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Assignment)	Level (ProblemSet)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Completion History)	CF (act)	CF (knowledge-trace)	CF (pKnowValues)	CF (postEqStu)	CF (postEqSys)	CF (preEqProps)	CF (preEqStu)	CF (preEqSys)	CF (step_id)	CF (tool_event_time)	CF (transf)	CF (transfProps)	CF (tutor_event_time)
2968	All Data	20dca7d5c21aec485fb53f0a099f844e	Stu_b28bf283a4aab8a4f1112b02700477d2	S562961046095bbd397d0c79e64cb4e80	2016-05-04 11:10:49	America/New_York	9	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-04 11:07:49	postExplNum2 UpdateTextField	4	0	INCORRECT	postExplSide2	UpdateComboBox	to the right side									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-04 15:10:49.682 UTC	nil	nil	2016-05-04 15:10:50.6 UTC
2969	All Data	9740fed4be351b4d378b86db928c6842	Stu_b28bf283a4aab8a4f1112b02700477d2	S562961046095bbd397d0c79e64cb4e80	2016-05-04 11:10:53	America/New_York	4	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-04 11:07:49	postExplNum2 UpdateTextField	5	0	INCORRECT	postExplSide2	UpdateComboBox	to the left side									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-04 15:10:53.69 UTC	nil	nil	2016-05-04 15:10:53.373 UTC
2970	All Data	ba812fcf617927fc161b9a9784e48ea3	Stu_b28bf283a4aab8a4f1112b02700477d2	S562961046095bbd397d0c79e64cb4e80	2016-05-04 11:10:54	America/New_York	1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-04 11:07:49	postExplNum2 UpdateTextField	6	0	INCORRECT	postExplSide2	UpdateComboBox	to/from both sides									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-04 15:10:54.502 UTC	nil	nil	2016-05-04 15:10:54.836 UTC
2971	All Data	12e0f6b431e122bf617c2290d1ba3810	Stu_b28bf283a4aab8a4f1112b02700477d2	S562961046095bbd397d0c79e64cb4e80	2016-05-04 11:11:05	America/New_York	11	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-04 11:07:49	postExplNum2 UpdateTextField	7	0	INCORRECT	postExplSide2	UpdateComboBox	to the right side									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-04 15:11:05.184 UTC	nil	nil	2016-05-04 15:11:05.458 UTC
2972	All Data	6e96c6407fc055d4dd70f162bb62a2b5	Stu_b28bf283a4aab8a4f1112b02700477d2	S562961046095bbd397d0c79e64cb4e80	2016-05-04 11:11:06	America/New_York	1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-04 11:07:49	postExplNum2 UpdateTextField	8	0	INCORRECT	postExplSide2	UpdateComboBox	to the left side									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-04 15:11:06.585 UTC	nil	nil	2016-05-04 15:11:06.841 UTC
2973	All Data	bb9e264beb1dad92edde2e8bdca3d1d5	Stu_b28bf283a4aab8a4f1112b02700477d2	S562961046095bbd397d0c79e64cb4e80	2016-05-04 11:11:10	America/New_York	4	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-04 11:07:49	postExplNum2 UpdateTextField	9	0	INCORRECT	postExplSide2	UpdateComboBox	to/from both sides									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-04 15:11:10.166 UTC	nil	nil	2016-05-04 15:11:10.423 UTC
2974	All Data	bf8604f37cafd69fa2e3413abd088468	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:29:25	America/New_York	16	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	solveRight1 UpdateTextField	1	1	CORRECT	solveRight1	UpdateTextField	4x+8					Distribute	LDashb	Multiply_simple_terms	LDashb	Single-KC		KC1153		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	write-right	Distribute,LDashb,0.68;Multiply_simple_terms,LDashb,0.92;Multiply_simple_terms,LDashb,0.92	nil	_____ = 4x+8	16 = 4x + 8	0|0|1|0|0|0|0|1|0|0|0|0	_____ = _____	16 = 4(x + 2)	[solveRight1][UpdateTextField]	2016-05-05 14:29:25.82 UTC	distribute right		2016-05-05 14:29:25.324 UTC
2975	All Data	9e623cfb87da38488001f58aed498bda	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:29:31	America/New_York	3	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	solveLeft1 UpdateTextField	1	1	CORRECT	solveLeft1	UpdateTextField	16									Single-KC		KC1249		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	write-left		nil	16 = 4x+8	16 = 4x + 8	0|1|1|1|0|0|0|0|0|0|0|0	_____ = 4x+8	16 = 4x + 8	[solveLeft1][UpdateTextField]	2016-05-05 14:29:31.856 UTC	distribute right		2016-05-05 14:29:32.31 UTC
2976	All Data	6d58a6976aaccf87c8c9ea76141808da	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:29:31	America/New_York	3	ATTEMPT	tutor-performed			Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09					postExpl1Group	SetVisible	TRUE													Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4											2016-05-05 14:29:31.985 UTC			
2977	All Data	2f57fd9fd35794418c0044a1dec9583e	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:29:36	America/New_York	1.667	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplOp1 UpdateComboBox	1	1	CORRECT	postExplOp1	UpdateComboBox	Distributed									Single-KC		KC147		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	post-expl-op		nil	nil	nil	0|1|1|1|0|0|0|0|0|0|0|0	16 = 4x+8	16 = 4x + 8	[postExplOp1][UpdateComboBox]	2016-05-05 14:29:36.177 UTC	distribute right	nil	2016-05-05 14:29:36.823 UTC
2978	All Data	9e342717e50fd819d1a2539a6ae7f571	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:29:36	America/New_York	1.667	ATTEMPT	tutor-performed			Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09					postExplNum1	lock	TRUE													Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4											2016-05-05 14:29:36.762 UTC			
2979	All Data	a34b18b6af29ab10c1fb9b4884184089	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:29:36	America/New_York	1.667	ATTEMPT	tutor-performed			Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09					postExplNum1	UpdateTextField	---													Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4											2016-05-05 14:29:36.760 UTC			
2980	All Data	a7d6a5ed8a005a36638d1fbd6931a330	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:29:39	America/New_York	1.5	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplSide1 UpdateComboBox	1	1	CORRECT	postExplSide1	UpdateComboBox	to the right side									Single-KC		KC769		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	post-expl-sides		nil	nil	nil	0|1|1|1|0|0|0|0|0|0|0|0	16 = 4x+8	16 = 4x + 8	[postExplSide1][UpdateComboBox]	2016-05-05 14:29:39.168 UTC	distribute right	nil	2016-05-05 14:29:39.330 UTC
2981	All Data	f8c29c17027251c287e87611a1faa7b7	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:29:39	America/New_York	1.5	ATTEMPT	tutor-performed			Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09					solve2Group	SetVisible	TRUE													Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4											2016-05-05 14:29:39.288 UTC			
2982	All Data	ba5799bb7423a904711bf1687a2e4d69	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:29:52	America/New_York	13	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	solveRight2 UpdateTextField	1	1	CORRECT	solveRight2	UpdateTextField	4x+8-8					Add/subtract_constant_from_both_sides	LDashb			Single-KC		KC1186		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	write-intermediate-right	Add/subtrac..._both_sides,LDashb,1.00	nil	_____ = 4x+8-8	16 - 8 = 4x + 8 - 8	0|1|1|1|0|0|0|0|0|0|0|0	_____ = _____	16 = 4x + 8	[solveRight2][UpdateTextField]	2016-05-05 14:29:52.479 UTC	add -8 both	c|+|l|1	2016-05-05 14:29:52.769 UTC
2983	All Data	656853d0cb368c25f32697c5e1380285	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:30:02	America/New_York	5	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	solveLeft2 UpdateTextField	1	1	CORRECT	solveLeft2	UpdateTextField	16-8									Single-KC		KC693		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	write-intermediate-left		nil	16-8 = 4x+8-8	16 - 8 = 4x + 8 - 8	0|1|1|1|0|0|0|0|0|0|1|1	_____ = 4x+8-8	16 - 8 = 4x + 8 - 8	[solveLeft2][UpdateTextField]	2016-05-05 14:30:02.214 UTC	add -8 both	c|+|l|1	2016-05-05 14:30:02.443 UTC
2984	All Data	f58acc619df08a34f66a4b44868eded6	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:30:02	America/New_York	5	ATTEMPT	tutor-performed			Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09					postExpl2Group	SetVisible	TRUE													Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4											2016-05-05 14:30:02.377 UTC			
2985	All Data	40ed6ad1d33033f1bbad3053e0fb7662	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:30:06	America/New_York	4	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplOp2 UpdateComboBox	1	0	CORRECT	postExplOp2	UpdateComboBox	Subtracted									Single-KC		KC589		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	post-expl-op		nil	nil	nil	0|1|1|1|0|0|0|0|0|0|1|1	16-8 = 4x+8-8	16 - 8 = 4x + 8 - 8	[postExplOp2][UpdateComboBox]	2016-05-05 14:30:06.214 UTC	add -8 both	nil	2016-05-05 14:30:06.373 UTC
2986	All Data	a4d3dcbe66b3540732a57e997ec9be4f	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:30:09	America/New_York	3	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplNum2 UpdateTextField	1	0	INCORRECT	postExplSide2	UpdateComboBox	to/from both sides									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-05 14:30:09.614 UTC	nil	nil	2016-05-05 14:30:09.909 UTC
2987	All Data	56b59886cf22278d535db6d048ec9c9c	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:30:12	America/New_York	3	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplNum2 UpdateTextField	2	0	INCORRECT	postExplSide2	UpdateComboBox	to the left side									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-05 14:30:12.574 UTC	nil	nil	2016-05-05 14:30:12.849 UTC
2988	All Data	6bc77689cfea5c9d80b1f16c070e4269	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:30:15	America/New_York	3	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplNum2 UpdateTextField	3	0	INCORRECT	postExplSide2	UpdateComboBox	to the right side									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-05 14:30:15.477 UTC	nil	nil	2016-05-05 14:30:15.740 UTC
2989	All Data	c1db533e40fa05c50ae63da2b34bcf2b	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:30:19	America/New_York	4	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	undo ButtonPressed	1	0	CORRECT	undo	ButtonPressed	-1									Single-KC		KC365		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[undo][ButtonPressed]	2016-05-05 14:30:19.751 UTC	nil	nil	2016-05-05 14:30:19.953 UTC
2990	All Data	60b177679d1bd58137a535bd89826844	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:30:33	America/New_York	14	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplOp2 UpdateComboBox	2	0	CORRECT	postExplOp2	UpdateComboBox	Subtracted									Single-KC		KC589		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	post-expl-op		nil	nil	nil	0|1|1|1|0|0|0|0|0|0|1|1	16-8 = 4x+8-8	16 - 8 = 4x + 8 - 8	[postExplOp2][UpdateComboBox]	2016-05-05 14:30:33.812 UTC	add -8 both	nil	2016-05-05 14:30:33.984 UTC
2991	All Data	0f17337021910371b425f6414eaac6ff	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:30:38	America/New_York	5	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplNum2 UpdateTextField	4	0	INCORRECT	postExplSide2	UpdateComboBox	to the right side									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-05 14:30:38.668 UTC	nil	nil	2016-05-05 14:30:38.981 UTC
2992	All Data	aacc27eabc1c310d570cf16b41aa25b0	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:30:41	America/New_York	3	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplNum2 UpdateTextField	5	0	INCORRECT	postExplSide2	UpdateComboBox	to the left side									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-05 14:30:41.236 UTC	nil	nil	2016-05-05 14:30:41.515 UTC
2993	All Data	1152c98253a7e6781e31ff42e14d5af0	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:30:42	America/New_York	1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplNum2 UpdateTextField	6	0	INCORRECT	postExplSide2	UpdateComboBox	to/from both sides									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-05 14:30:42.972 UTC	nil	nil	2016-05-05 14:30:43.237 UTC
2994	All Data	bb5ae5a7f595b1eea9a8bba2a6f1c218	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:30:57	America/New_York	15	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplNum2 UpdateTextField	7	0	INCORRECT	postExplSide2	UpdateComboBox	to/from both sides									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-05 14:30:57.995 UTC	nil	nil	2016-05-05 14:30:58.304 UTC
2995	All Data	7269f1066294b9142eb488cbd7fffb53	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:31:02	America/New_York	5	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplNum2 UpdateTextField	8	0	INCORRECT	postExplSide2	UpdateComboBox	to the left side									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-05 14:31:02.284 UTC	nil	nil	2016-05-05 14:31:02.562 UTC
2996	All Data	ca2a995c27e5525ec7de1eac94c8c7fa	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:31:04	America/New_York	2	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplNum2 UpdateTextField	9	0	INCORRECT	postExplSide2	UpdateComboBox	to the right side									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-05 14:31:04.307 UTC	nil	nil	2016-05-05 14:31:04.573 UTC
2997	All Data	80636e6026e819332aad139b1d64629d	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:31:08	America/New_York	4	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	undo ButtonPressed	2	1	CORRECT	undo	ButtonPressed	-1									Single-KC		KC365		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[undo][ButtonPressed]	2016-05-05 14:31:08.770 UTC	nil	nil	2016-05-05 14:31:08.988 UTC
2998	All Data	4ba68fb7d775cd64218853d6e28dd792	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:31:11	America/New_York	3	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplOp2 UpdateComboBox	3	1	CORRECT	postExplOp2	UpdateComboBox	Subtracted									Single-KC		KC589		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	post-expl-op		nil	nil	nil	0|1|1|1|0|0|0|0|0|0|1|1	16-8 = 4x+8-8	16 - 8 = 4x + 8 - 8	[postExplOp2][UpdateComboBox]	2016-05-05 14:31:11.914 UTC	add -8 both	nil	2016-05-05 14:31:12.77 UTC
2999	All Data	7e6c37760dca6a9839fdf27f15fc38ac	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:31:24	America/New_York	13	HINT_REQUEST		HINT_MSG		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplNum2 UpdateTextField	10	0	HINT	hint	ButtonPressed	-1	Enter 8 .		1	1					Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	nil		nil	nil	nil	nil	nil	nil	[postExplNum2][UpdateTextField]	2016-05-05 14:31:24.841 UTC	nil	nil	2016-05-05 14:31:25.105 UTC
3000	All Data	4300d48de92e01fd67dec4b03a27d126	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:31:32	America/New_York	8	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplNum2 UpdateTextField	11	1	CORRECT	postExplNum2	UpdateTextField	8									Single-KC		KC760		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	post-expl-num		nil	nil	nil	0|1|1|1|0|0|0|0|0|0|1|1	16-8 = 4x+8-8	16 - 8 = 4x + 8 - 8	[postExplNum2][UpdateTextField]	2016-05-05 14:31:32.257 UTC	add -8 both	nil	2016-05-05 14:31:32.433 UTC
3001	All Data	3f2b4954f6ff94164c8fafadf49b1ce4	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:31:35	America/New_York	1.5	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	postExplSide2 UpdateComboBox	1	1	CORRECT	postExplSide2	UpdateComboBox	to/from both sides									Single-KC		KC305		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	post-expl-sides		nil	nil	nil	0|1|1|1|0|0|0|0|0|0|1|1	16-8 = 4x+8-8	16 - 8 = 4x + 8 - 8	[postExplSide2][UpdateComboBox]	2016-05-05 14:31:35.129 UTC	add -8 both	nil	2016-05-05 14:31:35.328 UTC
3002	All Data	f921ba36c3fe0326989f3466b69a9a7c	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:31:35	America/New_York	1.5	ATTEMPT	tutor-performed			Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09					solve3Group	SetVisible	TRUE													Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4											2016-05-05 14:31:35.256 UTC			
3003	All Data	6a537292cbb7cf4b81d999f9f36b4aa4	Stu_b28bf283a4aab8a4f1112b02700477d2	S8a3f0277cee223087966b477ce9b8d5e	2016-05-05 10:31:43	America/New_York	8	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_5	16eq4parx 2par	1	2016-05-05 10:29:09	solveLeft3 UpdateTextField	1	1	CORRECT	solveLeft3	UpdateTextField	8					Combine_constant_terms	LDashb			Single-KC		KC436		Hopewell_2016_Dashboard_Study	Mr.Mawhinney_period4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	write-left	Combine_constant_terms,LDashb,1.00	nil	8 = _____	8 = 4x + 8 - 8	0|1|1|1|0|0|0|0|0|0|1|1	_____ = _____	16 - 8 = 4x + 8 - 8	[solveLeft3][UpdateTextField]	2016-05-05 14:31:43.352 UTC	add -8 both	c|+|?|1	2016-05-05 14:31:43.524 UTC
